open_time,open,high,low,close,volume,close_time
2025-10-27T06:15:00Z,115492.91000000,115717.47000000,115477.92000000,115681.71000000,118.89404000,2025-10-27T06:19:59Z
2025-10-27T06:20:00Z,115681.99000000,115715.01000000,115516.86000000,115555.00000000,196.58393000,2025-10-27T06:24:59Z
2025-10-27T06:25:00Z,115555.00000000,115750.00000000,115554.99000000,115746.68000000,217.21021000,2025-10-27T06:29:59Z
2025-10-27T06:30:00Z,115746.67000000,115746.68000000,115560.01000000,115635.60000000,124.13819000,2025-10-27T06:34:59Z
2025-10-27T06:35:00Z,115635.60000000,115857.93000000,115626.57000000,115779.10000000,111.24474000,2025-10-27T06:39:59Z
2025-10-27T06:40:00Z,115779.10000000,115802.00000000,115642.70000000,115689.69000000,88.54714000,2025-10-27T06:44:59Z
2025-10-27T06:45:00Z,115689.68000000,115991.78000000,115688.90000000,115958.21000000,291.09518000,2025-10-27T06:49:59Z
2025-10-27T06:50:00Z,115958.20000000,116078.23000000,115885.99000000,115952.78000000,332.89664000,2025-10-27T06:54:59Z
2025-10-27T06:55:00Z,115952.78000000,116129.50000000,115938.79000000,116053.49000000,145.41478000,2025-10-27T06:59:59Z
2025-10-27T07:00:00Z,116053.50000000,116096.22000000,115937.49000000,116072.99000000,173.96234000,2025-10-27T07:04:59Z
2025-10-27T07:05:00Z,116072.99000000,116400.00000000,115936.00000000,115962.01000000,368.16691000,2025-10-27T07:09:59Z
2025-10-27T07:10:00Z,115962.00000000,116009.13000000,115853.05000000,115867.18000000,202.96496000,2025-10-27T07:14:59Z
2025-10-27T07:15:00Z,115867.19000000,116031.93000000,115867.19000000,115969.19000000,210.69289000,2025-10-27T07:19:59Z
2025-10-27T07:20:00Z,115969.19000000,116054.85000000,115900.37000000,115936.49000000,99.47227000,2025-10-27T07:24:59Z
2025-10-27T07:25:00Z,115936.48000000,116021.80000000,115854.59000000,115860.77000000,77.25482000,2025-10-27T07:29:59Z
2025-10-27T07:30:00Z,115860.77000000,115877.11000000,115751.87000000,115775.59000000,140.21750000,2025-10-27T07:34:59Z
2025-10-27T07:35:00Z,115775.59000000,115822.23000000,115594.00000000,115594.00000000,196.83722000,2025-10-27T07:39:59Z
2025-10-27T07:40:00Z,115594.01000000,115650.00000000,115489.53000000,115650.00000000,309.29856000,2025-10-27T07:44:59Z
2025-10-27T07:45:00Z,115649.99000000,115799.00000000,115623.66000000,115722.01000000,326.31066000,2025-10-27T07:49:59Z
2025-10-27T07:50:00Z,115722.00000000,115722.01000000,115540.92000000,115540.93000000,142.00559000,2025-10-27T07:54:59Z
2025-10-27T07:55:00Z,115540.92000000,115638.88000000,115530.99000000,115554.60000000,208.48082000,2025-10-27T07:59:59Z
2025-10-27T08:00:00Z,115554.59000000,115607.48000000,115486.98000000,115507.68000000,92.62430000,2025-10-27T08:04:59Z
2025-10-27T08:05:00Z,115507.69000000,115587.99000000,115486.66000000,115523.99000000,82.64177000,2025-10-27T08:09:59Z
2025-10-27T08:10:00Z,115523.99000000,115548.19000000,115440.43000000,115449.02000000,53.26897000,2025-10-27T08:14:59Z
2025-10-27T08:15:00Z,115449.03000000,115594.37000000,115449.02000000,115594.36000000,73.85212000,2025-10-27T08:19:59Z
2025-10-27T08:20:00Z,115594.37000000,115594.37000000,115493.06000000,115493.07000000,42.93848000,2025-10-27T08:24:59Z
2025-10-27T08:25:00Z,115493.07000000,115493.08000000,115114.00000000,115136.47000000,124.63398000,2025-10-27T08:29:59Z
2025-10-27T08:30:00Z,115136.47000000,115418.18000000,115136.47000000,115394.01000000,129.86301000,2025-10-27T08:34:59Z
2025-10-27T08:35:00Z,115394.01000000,115431.19000000,115299.75000000,115320.31000000,61.83006000,2025-10-27T08:39:59Z
2025-10-27T08:40:00Z,115320.31000000,115333.33000000,115214.02000000,115221.53000000,59.63164000,2025-10-27T08:44:59Z
2025-10-27T08:45:00Z,115221.54000000,115229.06000000,115055.90000000,115080.61000000,97.09487000,2025-10-27T08:49:59Z
2025-10-27T08:50:00Z,115080.61000000,115080.62000000,114903.22000000,114910.41000000,258.70485000,2025-10-27T08:54:59Z
2025-10-27T08:55:00Z,114910.40000000,115038.08000000,114900.00000000,115014.88000000,172.57628000,2025-10-27T08:59:59Z
2025-10-27T09:00:00Z,115014.88000000,115030.74000000,114829.17000000,114920.02000000,135.92591000,2025-10-27T09:04:59Z
2025-10-27T09:05:00Z,114920.02000000,114921.88000000,114814.69000000,114891.65000000,189.60090000,2025-10-27T09:09:59Z
2025-10-27T09:10:00Z,114891.66000000,115130.53000000,114887.72000000,115129.36000000,153.72812000,2025-10-27T09:14:59Z
2025-10-27T09:15:00Z,115129.36000000,115129.37000000,114946.77000000,115100.45000000,112.39746000,2025-10-27T09:19:59Z
2025-10-27T09:20:00Z,115100.45000000,115289.10000000,115008.17000000,115080.61000000,132.98831000,2025-10-27T09:24:59Z
2025-10-27T09:25:00Z,115080.61000000,115217.00000000,115051.63000000,115177.55000000,128.88383000,2025-10-27T09:29:59Z
2025-10-27T09:30:00Z,115177.55000000,115215.98000000,115094.17000000,115156.70000000,80.30953000,2025-10-27T09:34:59Z
2025-10-27T09:35:00Z,115156.70000000,115350.74000000,115145.18000000,115325.88000000,77.37990000,2025-10-27T09:39:59Z
2025-10-27T09:40:00Z,115325.89000000,115356.99000000,115260.76000000,115356.99000000,31.69219000,2025-10-27T09:44:59Z
2025-10-27T09:45:00Z,115356.99000000,115356.99000000,115234.01000000,115234.02000000,33.90544000,2025-10-27T09:49:59Z
2025-10-27T09:50:00Z,115234.01000000,115309.99000000,115184.85000000,115266.46000000,50.98846000,2025-10-27T09:54:59Z
2025-10-27T09:55:00Z,115266.45000000,115289.96000000,115251.24000000,115254.01000000,20.74883000,2025-10-27T09:59:59Z
2025-10-27T10:00:00Z,115254.01000000,115254.01000000,115120.90000000,115159.02000000,44.53847000,2025-10-27T10:04:59Z
2025-10-27T10:05:00Z,115159.01000000,115388.96000000,115159.01000000,115370.46000000,91.31689000,2025-10-27T10:09:59Z
2025-10-27T10:10:00Z,115370.46000000,115370.46000000,115299.44000000,115346.65000000,63.64395000,2025-10-27T10:14:59Z
2025-10-27T10:15:00Z,115346.66000000,115550.02000000,115346.65000000,115509.33000000,85.56688000,2025-10-27T10:19:59Z
2025-10-27T10:20:00Z,115509.32000000,115527.99000000,115393.33000000,115393.34000000,27.97438000,2025-10-27T10:24:59Z
2025-10-27T10:25:00Z,115393.34000000,115490.64000000,115393.33000000,115467.57000000,23.43154000,2025-10-27T10:29:59Z
