open_time,open,high,low,close,volume,close_time,quote_volume,trades,taker_base,taker_quote,ignore
2025-10-01 03:40:00+00:00,114430.44000000,114430.44000000,114319.01000000,114319.02000000,24.28977000,2025-10-01 03:44:59.999000+00:00,2778092.44125920,4230,7.25551000,829842.52238010,0
2025-10-01 03:45:00+00:00,114319.01000000,114319.02000000,114143.29000000,114143.30000000,49.87291000,2025-10-01 03:49:59.999000+00:00,5696470.11665530,11097,11.67209000,1333354.15393780,0
2025-10-01 03:50:00+00:00,114143.29000000,114228.85000000,114096.58000000,114169.76000000,56.93653000,2025-10-01 03:54:59.999000+00:00,6499801.17487300,13139,26.43843000,3018352.74455020,0
2025-10-01 03:55:00+00:00,114169.77000000,114240.66000000,114158.35000000,114176.92000000,21.84290000,2025-10-01 03:59:59.999000+00:00,2494389.17766660,5727,10.96510000,1252191.79073680,0
2025-10-01 04:00:00+00:00,114176.93000000,114360.24000000,114151.00000000,114294.26000000,39.04929000,2025-10-01 04:04:59.999000+00:00,4462412.81279550,13402,25.52297000,2916421.09052450,0
2025-10-01 04:05:00+00:00,114294.25000000,114439.80000000,114294.25000000,114350.40000000,34.44936000,2025-10-01 04:09:59.999000+00:00,3940062.23788380,10709,22.56562000,2580831.37811270,0
2025-10-01 04:10:00+00:00,114350.41000000,114360.00000000,114321.16000000,114336.86000000,14.42660000,2025-10-01 04:14:59.999000+00:00,1649553.86866630,6362,6.33439000,724237.76678270,0
2025-10-01 04:15:00+00:00,114336.86000000,114508.24000000,114336.86000000,114508.23000000,36.86031000,2025-10-01 04:19:59.999000+00:00,4218696.40335030,7638,31.84250000,3644409.85312670,0
2025-10-01 04:20:00+00:00,114508.24000000,114508.24000000,114393.46000000,114445.97000000,48.21207000,2025-10-01 04:24:59.999000+00:00,5518228.23581620,9849,6.54702000,749197.52393610,0
2025-10-01 04:25:00+00:00,114445.97000000,114587.51000000,114445.97000000,114587.50000000,43.79014000,2025-10-01 04:29:59.999000+00:00,5014373.29534110,9015,19.89701000,2278563.59096710,0
2025-10-01 04:30:00+00:00,114587.51000000,114700.00000000,114514.49000000,114514.50000000,82.61340000,2025-10-01 04:34:59.999000+00:00,9469527.08942450,18789,42.77691000,4903044.76827190,0
2025-10-01 04:35:00+00:00,114514.49000000,114694.80000000,114500.00000000,114539.73000000,71.69368000,2025-10-01 04:39:59.999000+00:00,8215588.47326160,13729,23.73424000,2720242.26308150,0
2025-10-01 04:40:00+00:00,114539.73000000,114603.85000000,114531.89000000,114550.94000000,40.45296000,2025-10-01 04:44:59.999000+00:00,4634985.79109190,8603,11.64547000,1334305.15129950,0
2025-10-01 04:45:00+00:00,114550.94000000,114589.00000000,114514.00000000,114578.39000000,30.96849000,2025-10-01 04:49:59.999000+00:00,3547267.87807740,10762,8.67630000,993790.51743400,0
2025-10-01 04:50:00+00:00,114578.39000000,114578.40000000,114334.66000000,114345.46000000,115.28793000,2025-10-01 04:54:59.999000+00:00,13197184.37876290,14186,15.97952000,1828544.36424430,0
2025-10-01 04:55:00+00:00,114345.46000000,114356.00000000,114262.00000000,114289.01000000,40.08905000,2025-10-01 04:59:59.999000+00:00,4582307.68962840,8598,9.00458000,1029176.07882910,0
2025-10-01 05:00:00+00:00,114289.02000000,114358.24000000,114265.63000000,114309.03000000,47.65091000,2025-10-01 05:04:59.999000+00:00,5446646.91208290,9189,20.53080000,2346554.24882420,0
2025-10-01 05:05:00+00:00,114309.02000000,114603.85000000,114309.02000000,114588.24000000,149.44767000,2025-10-01 05:09:59.999000+00:00,17110844.40678320,7747,131.54678000,15061295.73303380,0
2025-10-01 05:10:00+00:00,114588.25000000,114740.00000000,114551.76000000,114606.03000000,75.36987000,2025-10-01 05:14:59.999000+00:00,8643272.95498190,12769,36.36186000,4169705.86598150,0
2025-10-01 05:15:00+00:00,114606.03000000,114712.24000000,114596.92000000,114712.23000000,32.57213000,2025-10-01 05:19:59.999000+00:00,3733763.05757180,6372,19.91626000,2283126.43812380,0
2025-10-01 05:20:00+00:00,114712.23000000,114712.24000000,114557.27000000,114557.27000000,64.06309000,2025-10-01 05:24:59.999000+00:00,7343694.71716170,11987,20.59605000,2360990.39601340,0
2025-10-01 05:25:00+00:00,114557.28000000,114619.04000000,114524.90000000,114612.99000000,38.23006000,2025-10-01 05:29:59.999000+00:00,4380321.60079060,9071,20.73433000,2375597.31400350,0
2025-10-01 05:30:00+00:00,114613.00000000,114631.79000000,114536.09000000,114623.52000000,22.08460000,2025-10-01 05:34:59.999000+00:00,2530715.69992180,10841,10.62425000,1217552.67343480,0
2025-10-01 05:35:00+00:00,114623.53000000,114630.97000000,114571.04000000,114597.00000000,16.27333000,2025-10-01 05:39:59.999000+00:00,1864807.16396430,7420,6.20511000,711055.30663520,0
2025-10-01 05:40:00+00:00,114597.00000000,114617.29000000,114559.74000000,114569.24000000,20.76578000,2025-10-01 05:44:59.999000+00:00,2379280.42742050,4954,5.86178000,671600.61117970,0
2025-10-01 05:45:00+00:00,114569.25000000,114640.00000000,114559.60000000,114638.42000000,28.66157000,2025-10-01 05:49:59.999000+00:00,3284874.79505120,4465,11.07930000,1269737.88693510,0
2025-10-01 05:50:00+00:00,114638.43000000,114638.43000000,114591.42000000,114612.79000000,31.17331000,2025-10-01 05:54:59.999000+00:00,3572777.23188070,4304,9.31313000,1067256.05682120,0
2025-10-01 05:55:00+00:00,114612.80000000,114612.80000000,114518.00000000,114569.84000000,33.46287000,2025-10-01 05:59:59.999000+00:00,3833660.72578160,8688,17.14641000,1964310.25272270,0
2025-10-01 06:00:00+00:00,114569.84000000,114581.31000000,114480.21000000,114503.46000000,32.97165000,2025-10-01 06:04:59.999000+00:00,3776528.78840070,12797,11.27650000,1291516.28962740,0
2025-10-01 06:05:00+00:00,114503.46000000,114578.56000000,114471.48000000,114514.91000000,43.34097000,2025-10-01 06:09:59.999000+00:00,4963699.44027060,11517,9.61407000,1101009.35159730,0
2025-10-01 06:10:00+00:00,114514.91000000,114558.78000000,114500.00000000,114558.77000000,13.31122000,2025-10-01 06:14:59.999000+00:00,1524434.63371260,4287,6.23351000,713873.47927640,0
2025-10-01 06:15:00+00:00,114558.78000000,114624.30000000,114474.20000000,114474.21000000,57.53635000,2025-10-01 06:19:59.999000+00:00,6590648.58525010,12509,22.01531000,2522256.92104690,0
2025-10-01 06:20:00+00:00,114474.21000000,114474.21000000,114307.69000000,114431.43000000,36.69396000,2025-10-01 06:24:59.999000+00:00,4198014.74063330,14458,11.12518000,1272642.40231010,0
2025-10-01 06:25:00+00:00,114431.43000000,114445.99000000,114360.00000000,114388.46000000,33.95306000,2025-10-01 06:29:59.999000+00:00,3884296.14240120,13248,9.44890000,1080917.73322790,0
2025-10-01 06:30:00+00:00,114388.47000000,114420.00000000,114314.87000000,114372.89000000,30.13693000,2025-10-01 06:34:59.999000+00:00,3446721.73211060,10856,9.44770000,1080477.50968760,0
2025-10-01 06:35:00+00:00,114372.89000000,114439.45000000,114362.74000000,114439.45000000,22.02175000,2025-10-01 06:39:59.999000+00:00,2519316.65112640,6616,10.25422000,1173069.13192250,0
2025-10-01 06:40:00+00:00,114439.43000000,114540.01000000,114439.43000000,114512.88000000,22.40101000,2025-10-01 06:44:59.999000+00:00,2564732.51631190,9533,15.76368000,1804824.90135220,0
2025-10-01 06:45:00+00:00,114512.89000000,114512.89000000,114290.00000000,114348.26000000,42.51291000,2025-10-01 06:49:59.999000+00:00,4861242.17803760,11933,7.57197000,865683.29440690,0
2025-10-01 06:50:00+00:00,114348.26000000,114348.27000000,114246.43000000,114252.36000000,32.69236000,2025-10-01 06:54:59.999000+00:00,3736228.37449430,10637,10.87632000,1243022.26911440,0
2025-10-01 06:55:00+00:00,114252.36000000,114295.40000000,114224.88000000,114256.81000000,24.95064000,2025-10-01 06:59:59.999000+00:00,2850779.02561400,5946,6.80084000,777022.42781370,0
2025-10-01 07:00:00+00:00,114256.82000000,114403.79000000,114236.59000000,114386.63000000,25.90767000,2025-10-01 07:04:59.999000+00:00,2962454.05357860,13368,13.92026000,1591619.87546850,0
2025-10-01 07:05:00+00:00,114386.64000000,114434.52000000,114325.66000000,114340.22000000,26.23465000,2025-10-01 07:09:59.999000+00:00,3000296.47503090,10592,12.24309000,1400254.53396010,0
2025-10-01 07:10:00+00:00,114340.23000000,114390.31000000,114327.69000000,114360.06000000,17.75761000,2025-10-01 07:14:59.999000+00:00,2030789.98316500,8311,6.18892000,707738.36346510,0
2025-10-01 07:15:00+00:00,114360.05000000,114518.52000000,114360.05000000,114476.02000000,38.89790000,2025-10-01 07:19:59.999000+00:00,4452074.49124930,12943,13.20535000,1511223.12694620,0
2025-10-01 07:20:00+00:00,114476.01000000,114500.00000000,114431.03000000,114464.54000000,21.82939000,2025-10-01 07:24:59.999000+00:00,2498856.43065290,7690,7.44545000,852215.15027600,0
2025-10-01 07:25:00+00:00,114464.54000000,114580.98000000,114464.54000000,114569.08000000,50.96056000,2025-10-01 07:29:59.999000+00:00,5835626.60074820,5702,34.60950000,3963506.54273100,0
2025-10-01 07:30:00+00:00,114569.09000000,114584.35000000,114517.40000000,114540.20000000,74.13950000,2025-10-01 07:34:59.999000+00:00,8493541.86365250,8532,10.39829000,1191130.64957060,0
2025-10-01 07:35:00+00:00,114540.20000000,114556.24000000,114445.75000000,114445.76000000,61.12025000,2025-10-01 07:39:59.999000+00:00,6998123.28597410,8434,6.55479000,750421.14777040,0
2025-10-01 07:40:00+00:00,114445.75000000,114549.43000000,114444.92000000,114537.35000000,36.63524000,2025-10-01 07:44:59.999000+00:00,4194844.55256150,8404,9.51056000,1088880.33496080,0
2025-10-01 07:45:00+00:00,114537.35000000,114549.43000000,114500.76000000,114510.72000000,31.25061000,2025-10-01 07:49:59.999000+00:00,3579037.36769010,4244,4.22365000,483682.13406280,0
2025-10-01 07:50:00+00:00,114510.71000000,114526.38000000,114491.57000000,114519.00000000,24.59512000,2025-10-01 07:54:59.999000+00:00,2816396.82349910,4698,8.41410000,963485.99327340,0
2025-10-01 07:55:00+00:00,114518.99000000,114584.34000000,114514.52000000,114539.02000000,36.93386000,2025-10-01 07:59:59.999000+00:00,4230807.93231180,7077,14.23629000,1630749.33733320,0
2025-10-01 08:00:00+00:00,114539.02000000,114555.96000000,114484.43000000,114537.72000000,28.93084000,2025-10-01 08:04:59.999000+00:00,3312953.16275090,8794,12.49516000,1430803.01937060,0
2025-10-01 08:05:00+00:00,114537.71000000,114595.52000000,114514.51000000,114525.96000000,33.93524000,2025-10-01 08:09:59.999000+00:00,3887026.95551340,7807,23.25303000,2663411.77084760,0
2025-10-01 08:10:00+00:00,114525.96000000,114577.86000000,114497.43000000,114577.85000000,50.63350000,2025-10-01 08:14:59.999000+00:00,5799251.11495010,7516,14.99887000,1717885.83519560,0
2025-10-01 08:15:00+00:00,114577.85000000,114729.10000000,114560.00000000,114729.09000000,210.03627000,2025-10-01 08:19:59.999000+00:00,24068029.43232450,11483,163.05336000,18684640.99705420,0
2025-10-01 08:20:00+00:00,114729.09000000,114980.00000000,114646.08000000,114664.47000000,238.85640000,2025-10-01 08:24:59.999000+00:00,27422257.15696750,35733,128.95784000,14805015.53270830,0
2025-10-01 08:25:00+00:00,114664.48000000,115110.83000000,114664.48000000,115089.82000000,288.18084000,2025-10-01 08:29:59.999000+00:00,33138011.60906310,34138,209.04353000,24035984.46594970,0
2025-10-01 08:30:00+00:00,115089.82000000,115309.42000000,115089.82000000,115194.14000000,269.20206000,2025-10-01 08:34:59.999000+00:00,31010925.15317880,42544,179.45118000,20670442.82651880,0
2025-10-01 08:35:00+00:00,115194.13000000,115411.88000000,115185.55000000,115375.00000000,237.91418000,2025-10-01 08:39:59.999000+00:00,27426041.25308880,25933,161.28079000,18592482.19406000,0
2025-10-01 08:40:00+00:00,115375.00000000,115700.00000000,115309.95000000,115635.37000000,300.41824000,2025-10-01 08:44:59.999000+00:00,34707890.51807870,41646,211.39621000,24421823.37843210,0
2025-10-01 08:45:00+00:00,115635.37000000,116200.00000000,115490.60000000,116195.16000000,442.39241000,2025-10-01 08:49:59.999000+00:00,51261354.03732610,56149,297.31433000,34455730.61808200,0
2025-10-01 08:50:00+00:00,116195.16000000,116591.80000000,115958.73000000,116094.03000000,694.65874000,2025-10-01 08:54:59.999000+00:00,80806468.19788330,63875,339.63377000,39512784.13234050,0
2025-10-01 08:55:00+00:00,116094.03000000,116209.28000000,116013.77000000,116111.28000000,148.90727000,2025-10-01 08:59:59.999000+00:00,17287938.48098430,23007,65.47302000,7601400.14120370,0
2025-10-01 09:00:00+00:00,116111.27000000,116208.00000000,115950.00000000,115992.93000000,107.14562000,2025-10-01 09:04:59.999000+00:00,12439507.93284820,20229,40.13558000,4659466.54917740,0
2025-10-01 09:05:00+00:00,115992.92000000,116273.67000000,115968.57000000,116229.21000000,96.24894000,2025-10-01 09:09:59.999000+00:00,11181347.74253180,20318,53.37220000,6199837.24361720,0
2025-10-01 09:10:00+00:00,116229.21000000,116370.00000000,116213.46000000,116240.31000000,114.84806000,2025-10-01 09:14:59.999000+00:00,13354843.12705280,18698,64.93134000,7550039.88718910,0
2025-10-01 09:15:00+00:00,116240.31000000,116316.08000000,116200.30000000,116239.58000000,64.66362000,2025-10-01 09:19:59.999000+00:00,7516708.59205270,12256,32.15705000,3737935.84246470,0
2025-10-01 09:20:00+00:00,116239.58000000,116243.17000000,116129.84000000,116171.71000000,76.16496000,2025-10-01 09:24:59.999000+00:00,8849105.21911250,12923,23.76336000,2760979.11395810,0
2025-10-01 09:25:00+00:00,116171.71000000,116277.14000000,116171.70000000,116239.48000000,63.28138000,2025-10-01 09:29:59.999000+00:00,7355630.45864850,11969,24.79950000,2882428.72956480,0
2025-10-01 09:30:00+00:00,116239.48000000,116342.46000000,116157.30000000,116342.45000000,55.06522000,2025-10-01 09:34:59.999000+00:00,6399672.54555840,15760,32.55757000,3783950.65471800,0
2025-10-01 09:35:00+00:00,116342.46000000,116494.78000000,116295.12000000,116472.96000000,225.08392000,2025-10-01 09:39:59.999000+00:00,26194051.30695220,22319,106.64664000,12412226.60222880,0
2025-10-01 09:40:00+00:00,116472.95000000,116529.93000000,116363.01000000,116386.01000000,160.61675000,2025-10-01 09:44:59.999000+00:00,18702540.79543980,19151,75.54111000,8796961.16451100,0
2025-10-01 09:45:00+00:00,116386.00000000,116430.51000000,116329.00000000,116420.02000000,53.78738000,2025-10-01 09:49:59.999000+00:00,6259576.96873680,11721,28.03054000,3262023.46462540,0
2025-10-01 09:50:00+00:00,116420.02000000,116424.52000000,116366.00000000,116424.51000000,25.18103000,2025-10-01 09:54:59.999000+00:00,2931109.57695970,6134,16.02432000,1865236.60791850,0
2025-10-01 09:55:00+00:00,116424.52000000,116460.00000000,116395.03000000,116412.10000000,39.65086000,2025-10-01 09:59:59.999000+00:00,4615757.33167870,5488,11.80636000,1374471.58920370,0
2025-10-01 10:00:00+00:00,116412.10000000,116551.00000000,116412.10000000,116542.56000000,74.73938000,2025-10-01 10:04:59.999000+00:00,8707180.82156930,14331,42.36640000,4935930.98787810,0
2025-10-01 10:05:00+00:00,116542.55000000,116550.25000000,116371.43000000,116410.04000000,55.66574000,2025-10-01 10:09:59.999000+00:00,6484083.24249010,10382,31.62669000,3684352.72838660,0
2025-10-01 10:10:00+00:00,116410.03000000,116410.04000000,116266.92000000,116266.92000000,61.14245000,2025-10-01 10:14:59.999000+00:00,7112999.81147540,10819,17.76193000,2066436.87844120,0
2025-10-01 10:15:00+00:00,116266.91000000,116398.59000000,116259.17000000,116390.00000000,27.76337000,2025-10-01 10:19:59.999000+00:00,3230173.10217460,9151,11.28587000,1313055.84149890,0
2025-10-01 10:20:00+00:00,116390.00000000,116390.00000000,116304.34000000,116305.76000000,21.01206000,2025-10-01 10:24:59.999000+00:00,2444927.25716560,5879,6.68252000,777498.46330070,0
2025-10-01 10:25:00+00:00,116305.76000000,116327.61000000,116240.63000000,116240.63000000,51.33236000,2025-10-01 10:29:59.999000+00:00,5969374.72012080,8899,31.17596000,3625226.70076160,0
2025-10-01 10:30:00+00:00,116240.63000000,116292.92000000,116203.50000000,116292.91000000,55.34583000,2025-10-01 10:34:59.999000+00:00,6433671.94091720,7062,33.71466000,3919313.78343120,0
2025-10-01 10:35:00+00:00,116292.92000000,116339.91000000,116232.04000000,116232.04000000,43.47109000,2025-10-01 10:39:59.999000+00:00,5055847.36218880,6339,20.01761000,2328240.75636170,0
2025-10-01 10:40:00+00:00,116232.04000000,116276.42000000,116221.31000000,116275.33000000,35.66573000,2025-10-01 10:44:59.999000+00:00,4145497.33232400,5409,14.72620000,1711605.64392530,0
2025-10-01 10:45:00+00:00,116275.33000000,116363.47000000,116274.74000000,116310.01000000,56.45124000,2025-10-01 10:49:59.999000+00:00,6567154.39270330,10539,36.20344000,4211724.70852220,0
2025-10-01 10:50:00+00:00,116310.00000000,116310.38000000,116224.68000000,116233.02000000,39.92530000,2025-10-01 10:54:59.999000+00:00,4642084.72711900,7693,11.48974000,1335813.55670900,0
2025-10-01 10:55:00+00:00,116233.02000000,116291.79000000,116233.02000000,116281.64000000,27.13376000,2025-10-01 10:59:59.999000+00:00,3154810.85867220,3925,13.97860000,1625124.96521980,0
2025-10-01 11:00:00+00:00,116281.64000000,116374.27000000,116269.00000000,116374.25000000,54.27557000,2025-10-01 11:04:59.999000+00:00,6313370.92303130,4472,25.30618000,2943747.64132260,0
2025-10-01 11:05:00+00:00,116374.25000000,116429.01000000,116343.66000000,116343.67000000,32.85808000,2025-10-01 11:09:59.999000+00:00,3824474.42929440,5414,15.75566000,1833876.06688500,0
2025-10-01 11:10:00+00:00,116343.67000000,116398.89000000,116343.66000000,116375.99000000,12.88759000,2025-10-01 11:14:59.999000+00:00,1499842.21235200,3217,6.92362000,805739.57459790,0
2025-10-01 11:15:00+00:00,116376.00000000,116411.96000000,116369.99000000,116400.00000000,34.61555000,2025-10-01 11:19:59.999000+00:00,4028796.11224990,6381,16.35018000,1902947.21427530,0
2025-10-01 11:20:00+00:00,116399.99000000,116413.90000000,116352.77000000,116384.79000000,33.56841000,2025-10-01 11:24:59.999000+00:00,3907055.89651530,4595,7.91324000,920962.25459330,0
2025-10-01 11:25:00+00:00,116384.78000000,116384.79000000,116324.00000000,116324.00000000,33.15409000,2025-10-01 11:29:59.999000+00:00,3857523.49375890,4481,6.74899000,785216.98818520,0
2025-10-01 11:30:00+00:00,116324.00000000,116463.00000000,116293.08000000,116443.99000000,41.06737000,2025-10-01 11:34:59.999000+00:00,4779321.59817090,11293,21.62803000,2517023.42753870,0
2025-10-01 11:35:00+00:00,116443.99000000,116483.87000000,116443.99000000,116483.87000000,33.91373000,2025-10-01 11:39:59.999000+00:00,3949987.53383570,4297,19.08263000,2222600.10146380,0
2025-10-01 11:40:00+00:00,116483.87000000,116600.00000000,116475.39000000,116575.39000000,68.90189000,2025-10-01 11:44:59.999000+00:00,8029389.22154350,10222,47.06991000,5484934.41687550,0
2025-10-01 11:45:00+00:00,116575.38000000,116584.99000000,116498.18000000,116584.98000000,24.09713000,2025-10-01 11:49:59.999000+00:00,2808289.97743150,9019,14.24715000,1660306.46937200,0
2025-10-01 11:50:00+00:00,116584.98000000,116690.00000000,116584.98000000,116618.42000000,87.68485000,2025-10-01 11:54:59.999000+00:00,10226995.96608020,15943,44.49731000,5189829.70538880,0
2025-10-01 11:55:00+00:00,116618.42000000,116795.85000000,116610.24000000,116789.58000000,185.45406000,2025-10-01 11:59:59.999000+00:00,21651059.68751720,14981,156.75764000,18301191.40319000,0
2025-10-01 12:00:00+00:00,116789.57000000,116875.00000000,116703.00000000,116721.76000000,90.17859000,2025-10-01 12:04:59.999000+00:00,10532996.58906580,23723,55.62638000,6496960.35986660,0
2025-10-01 12:05:00+00:00,116721.75000000,116760.99000000,116610.24000000,116658.84000000,44.56675000,2025-10-01 12:09:59.999000+00:00,5199169.85766330,11388,20.92715000,2441379.99295260,0
2025-10-01 12:10:00+00:00,116658.84000000,116731.99000000,116627.99000000,116669.38000000,37.62057000,2025-10-01 12:14:59.999000+00:00,4389097.00660190,9429,20.12959000,2348427.64514610,0
2025-10-01 12:15:00+00:00,116669.38000000,116830.00000000,116620.02000000,116792.02000000,68.49128000,2025-10-01 12:19:59.999000+00:00,7995065.19295660,19242,38.12890000,4450615.56388470,0
2025-10-01 12:20:00+00:00,116792.03000000,116887.00000000,116679.42000000,116707.50000000,33.57877000,2025-10-01 12:24:59.999000+00:00,3921731.47082680,13980,13.55332000,1583007.53963300,0
2025-10-01 12:25:00+00:00,116707.50000000,116779.00000000,116633.02000000,116633.02000000,34.44668000,2025-10-01 12:29:59.999000+00:00,4019992.76737850,9907,7.24599000,845719.51421650,0
2025-10-01 12:30:00+00:00,116633.03000000,116652.01000000,116531.97000000,116559.35000000,62.59873000,2025-10-01 12:34:59.999000+00:00,7297555.59703540,9649,12.62731000,1472027.14195180,0
2025-10-01 12:35:00+00:00,116559.34000000,116565.01000000,116463.00000000,116565.00000000,58.94979000,2025-10-01 12:39:59.999000+00:00,6868409.91123490,9545,26.95513000,3140594.44592050,0
2025-10-01 12:40:00+00:00,116565.00000000,116636.00000000,116450.78000000,116453.18000000,66.23064000,2025-10-01 12:44:59.999000+00:00,7719568.56176290,12737,29.55060000,3444540.69476780,0
2025-10-01 12:45:00+00:00,116453.18000000,116548.34000000,116440.75000000,116470.15000000,37.53240000,2025-10-01 12:49:59.999000+00:00,4372062.77935660,9866,19.30403000,2248802.24518550,0
2025-10-01 12:50:00+00:00,116470.16000000,116511.61000000,116363.38000000,116363.39000000,69.99174000,2025-10-01 12:54:59.999000+00:00,8148673.35034680,9942,6.10264000,710480.14484180,0
2025-10-01 12:55:00+00:00,116363.38000000,116420.14000000,116363.38000000,116402.65000000,41.01387000,2025-10-01 12:59:59.999000+00:00,4773680.69721830,6413,15.29158000,1779807.87599390,0
2025-10-01 13:00:00+00:00,116402.65000000,116555.99000000,116402.65000000,116555.98000000,74.03502000,2025-10-01 13:04:59.999000+00:00,8623784.36650670,11276,41.41845000,4824735.30536820,0
2025-10-01 13:05:00+00:00,116555.98000000,116555.99000000,116480.00000000,116502.01000000,25.76009000,2025-10-01 13:09:59.999000+00:00,3001397.99814000,7119,9.65346000,1124732.60706280,0
2025-10-01 13:10:00+00:00,116502.01000000,116558.63000000,116492.01000000,116534.48000000,42.02067000,2025-10-01 13:14:59.999000+00:00,4896457.44870960,5471,11.79305000,1374154.33546400,0
2025-10-01 13:15:00+00:00,116534.47000000,116617.63000000,116531.21000000,116596.60000000,47.53960000,2025-10-01 13:19:59.999000+00:00,5541534.79078410,6396,18.68506000,2178303.75895210,0
2025-10-01 13:20:00+00:00,116596.60000000,116650.00000000,116565.23000000,116578.90000000,40.55788000,2025-10-01 13:24:59.999000+00:00,4729153.70493550,7638,16.21086000,1890326.55617410,0
2025-10-01 13:25:00+00:00,116578.90000000,116636.88000000,116569.98000000,116636.87000000,33.54066000,2025-10-01 13:29:59.999000+00:00,3910856.32907610,9844,24.64119000,2873130.41005850,0
2025-10-01 13:30:00+00:00,116636.88000000,116650.00000000,116488.25000000,116497.14000000,67.62332000,2025-10-01 13:34:59.999000+00:00,7882890.10318350,30312,24.61073000,2868919.36184240,0
2025-10-01 13:35:00+00:00,116497.14000000,116734.95000000,116489.87000000,116549.65000000,169.67066000,2025-10-01 13:39:59.999000+00:00,19783633.05656630,28962,71.34410000,8318228.25911050,0
2025-10-01 13:40:00+00:00,116549.65000000,116553.85000000,116399.50000000,116513.96000000,397.70017000,2025-10-01 13:44:59.999000+00:00,46319417.81996820,27011,212.92088000,24794977.31567210,0
2025-10-01 13:45:00+00:00,116513.96000000,116666.00000000,116418.68000000,116460.94000000,125.45337000,2025-10-01 13:49:59.999000+00:00,14618554.03487650,32643,42.36101000,4936621.51409180,0
2025-10-01 13:50:00+00:00,116460.94000000,116675.23000000,116440.23000000,116675.22000000,68.51287000,2025-10-01 13:54:59.999000+00:00,7984150.21060140,27774,34.05935000,3969343.99853810,0
2025-10-01 13:55:00+00:00,116675.22000000,116843.73000000,116675.22000000,116806.96000000,141.18324000,2025-10-01 13:59:59.999000+00:00,16485891.64889080,20727,85.73352000,10011011.15367770,0
2025-10-01 14:00:00+00:00,116806.96000000,117219.09000000,116704.74000000,117206.68000000,413.94683000,2025-10-01 14:04:59.999000+00:00,48439702.55156770,62086,270.97494000,31708495.98845330,0
2025-10-01 14:05:00+00:00,117206.68000000,117255.25000000,116886.00000000,117066.40000000,166.50310000,2025-10-01 14:09:59.999000+00:00,19497130.45615400,42464,69.54069000,8142049.67709990,0
2025-10-01 14:10:00+00:00,117066.40000000,117209.98000000,117031.15000000,117184.14000000,109.47805000,2025-10-01 14:14:59.999000+00:00,12822393.82135740,24375,40.62759000,4758216.95442490,0
2025-10-01 14:15:00+00:00,117184.13000000,117441.26000000,117150.00000000,117388.99000000,194.64667000,2025-10-01 14:19:59.999000+00:00,22831509.57466290,38447,116.20519000,13630645.25497670,0
2025-10-01 14:20:00+00:00,117388.99000000,117389.00000000,117050.19000000,117147.60000000,163.25905000,2025-10-01 14:24:59.999000+00:00,19137372.41113100,33016,34.93875000,4092946.33318870,0
2025-10-01 14:25:00+00:00,117147.59000000,117235.44000000,117089.73000000,117136.81000000,49.71901000,2025-10-01 14:29:59.999000+00:00,5826545.09957240,17458,26.41913000,3096099.81398510,0
2025-10-01 14:30:00+00:00,117136.81000000,117225.99000000,117057.00000000,117225.98000000,62.33515000,2025-10-01 14:34:59.999000+00:00,7302838.10621310,22648,28.67112000,3358772.08171150,0
2025-10-01 14:35:00+00:00,117225.98000000,117396.83000000,117196.93000000,117393.09000000,80.44826000,2025-10-01 14:39:59.999000+00:00,9436131.78648130,18329,46.98851000,5511070.88547220,0
2025-10-01 14:40:00+00:00,117393.08000000,117419.69000000,117285.21000000,117314.00000000,63.54131000,2025-10-01 14:44:59.999000+00:00,7456065.26703840,16565,39.53580000,4639273.53120330,0
2025-10-01 14:45:00+00:00,117314.00000000,117324.30000000,117058.31000000,117063.15000000,141.88505000,2025-10-01 14:49:59.999000+00:00,16629484.44222330,19145,32.86517000,3851540.20646890,0
2025-10-01 14:50:00+00:00,117063.14000000,117272.08000000,117059.81000000,117272.08000000,103.25766000,2025-10-01 14:54:59.999000+00:00,12098117.52241520,16249,55.75254000,6532668.19420400,0
2025-10-01 14:55:00+00:00,117272.08000000,117319.05000000,117240.57000000,117292.74000000,82.51179000,2025-10-01 14:59:59.999000+00:00,9678895.93577450,10108,26.05269000,3055912.88844220,0
2025-10-01 15:00:00+00:00,117292.73000000,117340.56000000,117275.16000000,117279.50000000,147.12328000,2025-10-01 15:04:59.999000+00:00,17258015.30062630,16288,113.69149000,13336156.61963750,0
2025-10-01 15:05:00+00:00,117279.49000000,117279.50000000,117091.84000000,117100.00000000,74.49862000,2025-10-01 15:09:59.999000+00:00,8731626.33828650,17214,17.19105000,2014759.53901280,0
2025-10-01 15:10:00+00:00,117099.99000000,117241.90000000,117099.99000000,117241.85000000,66.90118000,2025-10-01 15:14:59.999000+00:00,7838647.14528940,16133,25.82254000,3025774.52267860,0
2025-10-01 15:15:00+00:00,117241.85000000,117317.99000000,117188.61000000,117317.98000000,48.11663000,2025-10-01 15:19:59.999000+00:00,5642269.85817610,11252,24.47381000,2869968.87215220,0
2025-10-01 15:20:00+00:00,117317.98000000,117400.00000000,117278.73000000,117365.71000000,46.59890000,2025-10-01 15:24:59.999000+00:00,5467662.87595970,9499,28.26720000,3316585.90845050,0
2025-10-01 15:25:00+00:00,117365.72000000,117649.99000000,117351.61000000,117499.63000000,251.29515000,2025-10-01 15:29:59.999000+00:00,29531640.96275920,26830,173.32882000,20367542.60955260,0
